month,metal_cn,metal_en,price_usd,unit_usd,usd_cny_avg,price_cny,unit_cny,exchange_source
1968-08,黄金,gold,39.19,美元/盎司,2.4618,3.1,元/克,本地 CSV (data/exchange_rates.csv)
1968-09,黄金,gold,40.18,美元/盎司,2.4618,3.18,元/克,本地 CSV (data/exchange_rates.csv)
1968-10,黄金,gold,39.21,美元/盎司,2.4618,3.1,元/克,本地 CSV (data/exchange_rates.csv)
1968-11,黄金,gold,39.78,美元/盎司,2.4618,3.15,元/克,本地 CSV (data/exchange_rates.csv)
1968-12,黄金,gold,41.08,美元/盎司,2.4618,3.25,元/克,本地 CSV (data/exchange_rates.csv)
1969-01,黄金,gold,42.3,美元/盎司,2.4618,3.35,元/克,本地 CSV (data/exchange_rates.csv)
1969-02,黄金,gold,42.6,美元/盎司,2.4618,3.37,元/克,本地 CSV (data/exchange_rates.csv)
1969-03,黄金,gold,43.16,美元/盎司,2.4618,3.42,元/克,本地 CSV (data/exchange_rates.csv)
1969-04,黄金,gold,43.31,美元/盎司,2.4618,3.43,元/克,本地 CSV (data/exchange_rates.csv)
1969-05,黄金,gold,43.46,美元/盎司,2.4618,3.44,元/克,本地 CSV (data/exchange_rates.csv)
1969-06,黄金,gold,41.44,美元/盎司,2.4618,3.28,元/克,本地 CSV (data/exchange_rates.csv)
1969-07,黄金,gold,41.76,美元/盎司,2.4618,3.31,元/克,本地 CSV (data/exchange_rates.csv)
1969-08,黄金,gold,41.09,美元/盎司,2.4618,3.25,元/克,本地 CSV (data/exchange_rates.csv)
1969-09,黄金,gold,40.87,美元/盎司,2.4618,3.23,元/克,本地 CSV (data/exchange_rates.csv)
1969-10,黄金,gold,40.44,美元/盎司,2.4618,3.2,元/克,本地 CSV (data/exchange_rates.csv)
1969-11,黄金,gold,37.4,美元/盎司,2.4618,2.96,元/克,本地 CSV (data/exchange_rates.csv)
1969-12,黄金,gold,35.17,美元/盎司,2.4618,2.78,元/克,本地 CSV (data/exchange_rates.csv)
1970-01,黄金,gold,34.94,美元/盎司,2.4618,2.77,元/克,本地 CSV (data/exchange_rates.csv)
1970-02,黄金,gold,34.99,美元/盎司,2.4618,2.77,元/克,本地 CSV (data/exchange_rates.csv)
1970-03,黄金,gold,35.09,美元/盎司,2.4618,2.78,元/克,本地 CSV (data/exchange_rates.csv)
1970-04,黄金,gold,35.62,美元/盎司,2.4618,2.82,元/克,本地 CSV (data/exchange_rates.csv)
1970-05,黄金,gold,35.95,美元/盎司,2.4618,2.85,元/克,本地 CSV (data/exchange_rates.csv)
1970-06,黄金,gold,35.42,美元/盎司,2.4618,2.8,元/克,本地 CSV (data/exchange_rates.csv)
1970-07,黄金,gold,35.32,美元/盎司,2.4618,2.8,元/克,本地 CSV (data/exchange_rates.csv)
1970-08,黄金,gold,35.38,美元/盎司,2.4618,2.8,元/克,本地 CSV (data/exchange_rates.csv)
1970-09,黄金,gold,36.19,美元/盎司,2.4618,2.86,元/克,本地 CSV (data/exchange_rates.csv)
1970-10,黄金,gold,37.52,美元/盎司,2.4618,2.97,元/克,本地 CSV (data/exchange_rates.csv)
1970-11,黄金,gold,37.44,美元/盎司,2.4618,2.96,元/克,本地 CSV (data/exchange_rates.csv)
1970-12,黄金,gold,37.44,美元/盎司,2.4618,2.96,元/克,本地 CSV (data/exchange_rates.csv)
1971-01,黄金,gold,37.88,美元/盎司,2.4618,3.0,元/克,本地 CSV (data/exchange_rates.csv)
1971-02,黄金,gold,38.74,美元/盎司,2.4618,3.07,元/克,本地 CSV (data/exchange_rates.csv)
1971-03,黄金,gold,38.87,美元/盎司,2.4618,3.08,元/克,本地 CSV (data/exchange_rates.csv)
1971-04,黄金,gold,39.01,美元/盎司,2.4618,3.09,元/克,本地 CSV (data/exchange_rates.csv)
1971-05,黄金,gold,40.52,美元/盎司,2.4618,3.21,元/克,本地 CSV (data/exchange_rates.csv)
1971-06,黄金,gold,40.1,美元/盎司,2.4618,3.17,元/克,本地 CSV (data/exchange_rates.csv)
1971-07,黄金,gold,40.95,美元/盎司,2.4618,3.24,元/克,本地 CSV (data/exchange_rates.csv)
1971-08,黄金,gold,42.71,美元/盎司,2.2451,3.08,元/克,本地 CSV (data/exchange_rates.csv)
1971-09,黄金,gold,42.03,美元/盎司,2.2451,3.03,元/克,本地 CSV (data/exchange_rates.csv)
1971-10,黄金,gold,42.5,美元/盎司,2.2451,3.07,元/克,本地 CSV (data/exchange_rates.csv)
1971-11,黄金,gold,42.86,美元/盎司,2.2451,3.09,元/克,本地 CSV (data/exchange_rates.csv)
1971-12,黄金,gold,43.48,美元/盎司,2.2451,3.14,元/克,本地 CSV (data/exchange_rates.csv)
1972-01,黄金,gold,45.75,美元/盎司,2.2451,3.3,元/克,本地 CSV (data/exchange_rates.csv)
1972-02,黄金,gold,48.26,美元/盎司,2.2451,3.48,元/克,本地 CSV (data/exchange_rates.csv)
1972-03,黄金,gold,48.33,美元/盎司,2.2451,3.49,元/克,本地 CSV (data/exchange_rates.csv)
1972-04,黄金,gold,49.03,美元/盎司,2.2451,3.54,元/克,本地 CSV (data/exchange_rates.csv)
1972-05,黄金,gold,54.62,美元/盎司,2.2451,3.94,元/克,本地 CSV (data/exchange_rates.csv)
1972-06,黄金,gold,62.09,美元/盎司,2.2451,4.48,元/克,本地 CSV (data/exchange_rates.csv)
1972-07,黄金,gold,65.66,美元/盎司,2.2451,4.74,元/克,本地 CSV (data/exchange_rates.csv)
1972-08,黄金,gold,67.03,美元/盎司,1.989,4.29,元/克,本地 CSV (data/exchange_rates.csv)
1972-09,黄金,gold,65.46,美元/盎司,1.989,4.19,元/克,本地 CSV (data/exchange_rates.csv)
1972-10,黄金,gold,64.86,美元/盎司,1.989,4.15,元/克,本地 CSV (data/exchange_rates.csv)
1972-11,黄金,gold,62.91,美元/盎司,1.989,4.02,元/克,本地 CSV (data/exchange_rates.csv)
1972-12,黄金,gold,63.91,美元/盎司,1.989,4.09,元/克,本地 CSV (data/exchange_rates.csv)
1973-01,黄金,gold,65.14,美元/盎司,1.989,4.17,元/克,本地 CSV (data/exchange_rates.csv)
1973-02,黄金,gold,74.2,美元/盎司,1.989,4.74,元/克,本地 CSV (data/exchange_rates.csv)
1973-03,黄金,gold,84.37,美元/盎司,1.989,5.4,元/克,本地 CSV (data/exchange_rates.csv)
1973-04,黄金,gold,90.5,美元/盎司,1.989,5.79,元/克,本地 CSV (data/exchange_rates.csv)
1973-05,黄金,gold,101.96,美元/盎司,1.989,6.52,元/克,本地 CSV (data/exchange_rates.csv)
1973-06,黄金,gold,120.12,美元/盎司,1.989,7.68,元/克,本地 CSV (data/exchange_rates.csv)
1973-07,黄金,gold,120.17,美元/盎司,1.989,7.68,元/克,本地 CSV (data/exchange_rates.csv)
1973-08,黄金,gold,106.76,美元/盎司,1.5083,5.18,元/克,本地 CSV (data/exchange_rates.csv)
1973-09,黄金,gold,102.97,美元/盎司,1.5167,5.02,元/克,本地 CSV (data/exchange_rates.csv)
1973-10,黄金,gold,100.08,美元/盎司,1.525,4.91,元/克,本地 CSV (data/exchange_rates.csv)
1973-11,黄金,gold,94.92,美元/盎司,1.5333,4.68,元/克,本地 CSV (data/exchange_rates.csv)
1973-12,黄金,gold,106.72,美元/盎司,1.5417,5.29,元/克,本地 CSV (data/exchange_rates.csv)
1974-01,黄金,gold,129.19,美元/盎司,1.55,6.44,元/克,本地 CSV (data/exchange_rates.csv)
1974-02,黄金,gold,150.13,美元/盎司,1.5583,7.52,元/克,本地 CSV (data/exchange_rates.csv)
1974-03,黄金,gold,168.42,美元/盎司,1.5667,8.48,元/克,本地 CSV (data/exchange_rates.csv)
1974-04,黄金,gold,172.24,美元/盎司,1.575,8.72,元/克,本地 CSV (data/exchange_rates.csv)
1974-05,黄金,gold,163.27,美元/盎司,1.5833,8.31,元/克,本地 CSV (data/exchange_rates.csv)
1974-06,黄金,gold,154.1,美元/盎司,1.5917,7.89,元/克,本地 CSV (data/exchange_rates.csv)
1974-07,黄金,gold,142.98,美元/盎司,1.6,7.36,元/克,本地 CSV (data/exchange_rates.csv)
1974-08,黄金,gold,154.64,美元/盎司,1.6083,8.0,元/克,本地 CSV (data/exchange_rates.csv)
1974-09,黄金,gold,151.75,美元/盎司,1.6167,7.89,元/克,本地 CSV (data/exchange_rates.csv)
1974-10,黄金,gold,158.78,美元/盎司,1.625,8.3,元/克,本地 CSV (data/exchange_rates.csv)
1974-11,黄金,gold,181.66,美元/盎司,1.6333,9.54,元/克,本地 CSV (data/exchange_rates.csv)
1974-12,黄金,gold,183.78,美元/盎司,1.6417,9.7,元/克,本地 CSV (data/exchange_rates.csv)
1975-01,黄金,gold,176.27,美元/盎司,1.65,9.35,元/克,本地 CSV (data/exchange_rates.csv)
1975-02,黄金,gold,179.6,美元/盎司,1.6583,9.58,元/克,本地 CSV (data/exchange_rates.csv)
1975-03,黄金,gold,178.16,美元/盎司,1.6667,9.55,元/克,本地 CSV (data/exchange_rates.csv)
1975-04,黄金,gold,169.84,美元/盎司,1.675,9.15,元/克,本地 CSV (data/exchange_rates.csv)
1975-05,黄金,gold,167.39,美元/盎司,1.6833,9.06,元/克,本地 CSV (data/exchange_rates.csv)
1975-06,黄金,gold,164.24,美元/盎司,1.6917,8.93,元/克,本地 CSV (data/exchange_rates.csv)
1975-07,黄金,gold,165.17,美元/盎司,1.7,9.03,元/克,本地 CSV (data/exchange_rates.csv)
1975-08,黄金,gold,163.0,美元/盎司,1.7083,8.95,元/克,本地 CSV (data/exchange_rates.csv)
1975-09,黄金,gold,144.17,美元/盎司,1.7167,7.96,元/克,本地 CSV (data/exchange_rates.csv)
1975-10,黄金,gold,142.79,美元/盎司,1.725,7.92,元/克,本地 CSV (data/exchange_rates.csv)
1975-11,黄金,gold,142.42,美元/盎司,1.7333,7.94,元/克,本地 CSV (data/exchange_rates.csv)
1975-12,黄金,gold,139.3,美元/盎司,1.7417,7.8,元/克,本地 CSV (data/exchange_rates.csv)
1976-01,黄金,gold,131.05,美元/盎司,1.75,7.37,元/克,本地 CSV (data/exchange_rates.csv)
1976-02,黄金,gold,131.06,美元/盎司,1.7583,7.41,元/克,本地 CSV (data/exchange_rates.csv)
1976-03,黄金,gold,132.76,美元/盎司,1.7667,7.54,元/克,本地 CSV (data/exchange_rates.csv)
1976-04,黄金,gold,127.94,美元/盎司,1.775,7.3,元/克,本地 CSV (data/exchange_rates.csv)
1976-05,黄金,gold,126.92,美元/盎司,1.7833,7.28,元/克,本地 CSV (data/exchange_rates.csv)
1976-06,黄金,gold,125.71,美元/盎司,1.7917,7.24,元/克,本地 CSV (data/exchange_rates.csv)
1976-07,黄金,gold,117.73,美元/盎司,1.8,6.81,元/克,本地 CSV (data/exchange_rates.csv)
1976-08,黄金,gold,109.93,美元/盎司,1.8083,6.39,元/克,本地 CSV (data/exchange_rates.csv)
1976-09,黄金,gold,114.15,美元/盎司,1.8167,6.67,元/克,本地 CSV (data/exchange_rates.csv)
1976-10,黄金,gold,116.15,美元/盎司,1.825,6.82,元/克,本地 CSV (data/exchange_rates.csv)
1976-11,黄金,gold,130.46,美元/盎司,1.8333,7.69,元/克,本地 CSV (data/exchange_rates.csv)
1976-12,黄金,gold,133.93,美元/盎司,1.8417,7.93,元/克,本地 CSV (data/exchange_rates.csv)
1977-01,黄金,gold,132.26,美元/盎司,1.85,7.87,元/克,本地 CSV (data/exchange_rates.csv)
1977-02,黄金,gold,136.24,美元/盎司,1.8583,8.14,元/克,本地 CSV (data/exchange_rates.csv)
1977-03,黄金,gold,148.23,美元/盎司,1.8667,8.9,元/克,本地 CSV (data/exchange_rates.csv)
1977-04,黄金,gold,149.17,美元/盎司,1.875,8.99,元/克,本地 CSV (data/exchange_rates.csv)
1977-05,黄金,gold,146.61,美元/盎司,1.8833,8.88,元/克,本地 CSV (data/exchange_rates.csv)
1977-06,黄金,gold,140.78,美元/盎司,1.8917,8.56,元/克,本地 CSV (data/exchange_rates.csv)
1977-07,黄金,gold,143.39,美元/盎司,1.9,8.76,元/克,本地 CSV (data/exchange_rates.csv)
1977-08,黄金,gold,144.94,美元/盎司,1.9083,8.89,元/克,本地 CSV (data/exchange_rates.csv)
1977-09,黄金,gold,149.53,美元/盎司,1.9167,9.21,元/克,本地 CSV (data/exchange_rates.csv)
1977-10,黄金,gold,158.95,美元/盎司,1.925,9.84,元/克,本地 CSV (data/exchange_rates.csv)
1977-11,黄金,gold,162.1,美元/盎司,1.9333,10.08,元/克,本地 CSV (data/exchange_rates.csv)
1977-12,黄金,gold,160.45,美元/盎司,1.9417,10.02,元/克,本地 CSV (data/exchange_rates.csv)
1978-01,黄金,gold,173.18,美元/盎司,1.95,10.86,元/克,本地 CSV (data/exchange_rates.csv)
