month,metal_cn,metal_en,price_cny,unit_cny,change_1m,change_3m,change_6m,change_12m,status_label,is_large_move,needs_review
1984-01,铜,copper,3989.53,元/吨,-1.95,-1.6,-14.88,-2.38,小幅回落,False,False
1984-02,铜,copper,4182.16,元/吨,4.83,5.64,-8.09,-3.29,温和上涨,False,False
1984-03,铜,copper,4428.54,元/吨,5.89,8.84,1.34,4.6,上涨明显,False,False
1984-04,铜,copper,4559.48,元/吨,2.96,14.29,12.46,1.77,持续上涨,False,False
1984-05,铜,copper,4262.7,元/吨,-6.51,1.93,7.67,-10.59,下跌明显,False,False
1984-06,铜,copper,4133.66,元/吨,-3.03,-6.66,1.6,-10.83,小幅回落,False,False
1984-07,铜,copper,4058.94,元/吨,-1.81,-10.98,1.74,-13.4,持续下跌,False,False
1984-08,铜,copper,3927.7,元/吨,-3.23,-7.86,-6.08,-13.69,持续下跌,False,False
1984-09,铜,copper,3798.79,元/吨,-3.28,-8.1,-14.22,-13.07,持续下跌,False,False
1984-10,铜,copper,3738.29,元/吨,-1.59,-7.9,-18.01,-7.8,持续下跌,False,False
1984-11,铜,copper,3950.02,元/吨,5.66,0.57,-7.34,-0.23,上涨明显,False,False
1984-12,铜,copper,3879.54,元/吨,-1.78,2.13,-6.15,-4.65,小幅回落,False,False
1985-01,铜,copper,3991.13,元/吨,2.88,6.76,-1.67,0.04,温和上涨,False,False
1985-02,铜,copper,4077.47,元/吨,2.16,3.23,3.81,-2.5,温和上涨,False,False
1985-03,铜,copper,4081.58,元/吨,0.1,5.21,7.44,-7.83,持续上涨,False,False
1985-04,铜,copper,4410.19,元/吨,8.05,10.5,17.97,-3.27,上涨明显,True,False
1985-05,铜,copper,4494.76,元/吨,1.92,10.23,13.79,5.44,持续上涨,False,False
1985-06,铜,copper,4206.39,元/吨,-6.42,3.06,8.43,1.76,下跌明显,False,False
1985-07,铜,copper,4330.31,元/吨,2.95,-1.81,8.5,6.69,温和上涨,False,False
1985-08,铜,copper,4899.69,元/吨,13.15,9.01,20.16,24.75,上涨明显,True,False
1985-09,铜,copper,4714.08,元/吨,-3.79,12.07,15.5,24.09,小幅回落,False,False
1985-10,铜,copper,4777.22,元/吨,1.34,10.32,8.32,27.79,温和上涨,False,False
1985-11,铜,copper,4724.78,元/吨,-1.1,-3.57,5.12,19.61,小幅回落,False,False
1985-12,铜,copper,4798.61,元/吨,1.56,1.79,14.08,23.69,温和上涨,False,False
1986-01,铜,copper,4893.14,元/吨,1.97,2.43,13.0,22.6,温和上涨,False,False
1986-02,铜,copper,4848.98,元/吨,-0.9,2.63,-1.03,18.92,变化不大,False,False
1986-03,铜,copper,4985.6,元/吨,2.82,3.9,5.76,22.15,温和上涨,False,False
1986-04,铜,copper,4949.37,元/吨,-0.73,1.15,3.6,12.23,变化不大,False,False
1986-05,铜,copper,4894.65,元/吨,-1.11,0.94,3.6,8.9,小幅回落,False,False
1986-06,铜,copper,4875.33,元/吨,-0.39,-2.21,1.6,15.9,持续下跌,False,False
1986-07,铜,copper,4637.84,元/吨,-4.87,-6.29,-5.22,7.1,持续下跌,False,False
1986-08,铜,copper,4847.53,元/吨,4.52,-0.96,-0.03,-1.06,温和上涨,False,False
1986-09,铜,copper,5010.84,元/吨,3.37,2.78,0.51,6.3,温和上涨,False,False
1986-10,铜,copper,4898.5,元/吨,-2.24,5.62,-1.03,2.54,小幅回落,False,False
1986-11,铜,copper,4847.9,元/吨,-1.03,0.01,-0.96,2.61,小幅回落,False,False
1986-12,铜,copper,4968.43,元/吨,2.49,-0.85,1.91,3.54,温和上涨,False,False
1987-01,铜,copper,5007.12,元/吨,0.78,2.22,7.96,2.33,变化不大,False,False
1987-02,铜,copper,5132.97,元/吨,2.51,5.88,5.89,5.86,持续上涨,False,False
1987-03,铜,copper,5452.48,元/吨,6.22,9.74,8.81,9.36,上涨明显,False,False
1987-04,铜,copper,5521.37,元/吨,1.26,10.27,12.72,11.56,持续上涨,False,False
1987-05,铜,copper,5656.04,元/吨,2.44,10.19,16.67,15.56,持续上涨,False,False
1987-06,铜,copper,5847.36,元/吨,3.38,7.24,17.69,19.94,持续上涨,False,False
1987-07,铜,copper,6303.99,元/吨,7.81,14.17,25.9,35.93,上涨明显,False,False
1987-08,铜,copper,6533.47,元/吨,3.64,15.51,27.28,34.78,持续上涨,False,False
1987-09,铜,copper,6736.96,元/吨,3.11,15.21,23.56,34.45,持续上涨,False,False
1987-10,铜,copper,7317.98,元/吨,8.62,16.08,32.54,49.39,上涨明显,True,False
1987-11,铜,copper,9388.91,元/吨,28.3,43.7,66.0,93.67,上涨明显,True,True
1987-12,铜,copper,10672.31,元/吨,13.67,58.41,82.52,114.8,上涨明显,True,False
1988-01,铜,copper,9907.1,元/吨,-7.17,35.38,57.16,97.86,下跌明显,False,False
1988-02,铜,copper,8668.34,元/吨,-12.5,-7.67,32.68,68.88,下跌明显,True,False
1988-03,铜,copper,8776.6,元/吨,1.25,-17.76,30.28,60.97,温和上涨,False,False
1988-04,铜,copper,8505.04,元/吨,-3.09,-14.15,16.22,54.04,小幅回落,False,False
1988-05,铜,copper,9106.52,元/吨,7.07,5.05,-3.01,61.01,上涨明显,False,False
1988-06,铜,copper,9449.8,元/吨,3.77,7.67,-11.46,61.61,温和上涨,False,False
1988-07,铜,copper,8234.26,元/吨,-12.86,-3.18,-16.89,30.62,下跌明显,True,False
1988-08,铜,copper,8186.53,元/吨,-0.58,-10.1,-5.56,25.3,变化不大,False,False
1988-09,铜,copper,9060.17,元/吨,10.67,-4.12,3.23,34.48,上涨明显,True,False
1988-10,铜,copper,10934.98,元/吨,20.69,32.8,28.57,49.43,上涨明显,True,True
1988-11,铜,copper,12293.34,元/吨,12.42,50.17,34.99,30.93,上涨明显,True,False
1988-12,铜,copper,13015.95,元/吨,5.88,43.66,37.74,21.96,上涨明显,False,False
1989-01,铜,copper,12625.9,元/吨,-3.0,15.46,53.33,27.44,小幅回落,False,False
1989-02,铜,copper,11520.54,元/吨,-8.75,-6.29,40.73,32.9,下跌明显,True,False
1989-03,铜,copper,12142.6,元/吨,5.4,-6.71,34.02,38.35,上涨明显,False,False
1989-04,铜,copper,11598.63,元/吨,-4.48,-8.14,6.07,36.37,小幅回落,False,False
1989-05,铜,copper,10189.01,元/吨,-12.15,-11.56,-17.12,11.89,下跌明显,True,False
1989-06,铜,copper,9471.16,元/吨,-7.05,-22.0,-27.23,0.23,下跌明显,False,False
1989-07,铜,copper,9318.6,元/吨,-1.61,-19.66,-26.19,13.17,持续下跌,False,False
1989-08,铜,copper,13203.32,元/吨,41.69,29.58,14.61,61.28,上涨明显,True,True
1989-09,铜,copper,13787.43,元/吨,4.42,45.57,13.55,52.18,温和上涨,False,False
1989-10,铜,copper,13677.49,元/吨,-0.8,46.78,17.92,25.08,变化不大,False,False
1989-11,铜,copper,12386.41,元/吨,-9.44,-6.19,21.57,0.76,下跌明显,True,False
1989-12,铜,copper,11560.91,元/吨,-6.66,-16.15,22.06,-11.18,下跌明显,False,False
1990-01,铜,copper,11312.54,元/吨,-2.15,-17.29,21.4,-10.4,持续下跌,False,False
1990-02,铜,copper,11281.56,元/吨,-0.27,-8.92,-14.56,-2.07,持续下跌,False,False
1990-03,铜,copper,12550.42,元/吨,11.25,8.56,-8.97,3.36,上涨明显,True,False
1990-04,铜,copper,12839.8,元/吨,2.31,13.5,-6.12,10.7,温和上涨,False,False
1990-05,铜,copper,13106.52,元/吨,2.08,16.18,5.81,28.63,持续上涨,False,False
1990-06,铜,copper,12354.2,元/吨,-5.74,-1.56,6.86,30.44,下跌明显,False,False
1990-07,铜,copper,13238.16,元/吨,7.16,3.1,17.02,42.06,上涨明显,False,False
1990-08,铜,copper,15731.4,元/吨,18.83,20.03,39.44,19.15,上涨明显,True,True
1990-09,铜,copper,16126.89,元/吨,2.51,30.54,28.5,16.97,持续上涨,False,False
1990-10,铜,copper,14595.74,元/吨,-9.49,10.26,13.68,6.71,下跌明显,True,False
1990-11,铜,copper,13756.93,元/吨,-5.75,-12.55,4.96,11.06,下跌明显,False,False
1990-12,铜,copper,13222.22,元/吨,-3.89,-18.01,7.03,14.37,持续下跌,False,False
1991-01,铜,copper,13026.13,元/吨,-1.48,-10.75,-1.6,15.15,持续下跌,False,False
1991-02,铜,copper,13030.7,元/吨,0.04,-5.28,-17.17,15.5,变化不大,False,False
1991-03,铜,copper,12819.23,元/吨,-1.62,-3.05,-20.51,2.14,小幅回落,False,False
1991-04,铜,copper,13151.25,元/吨,2.59,0.96,-9.9,2.43,温和上涨,False,False
1991-05,铜,copper,12267.28,元/吨,-6.72,-5.86,-10.83,-6.4,下跌明显,False,False
1991-06,铜,copper,11806.57,元/吨,-3.76,-7.9,-10.71,-4.43,小幅回落,False,False
1991-07,铜,copper,11897.01,元/吨,0.77,-9.54,-8.67,-10.13,变化不大,False,False
1991-08,铜,copper,12304.88,元/吨,3.43,0.31,-5.57,-21.78,温和上涨,False,False
1991-09,铜,copper,12808.38,元/吨,4.09,8.49,-0.08,-20.58,持续上涨,False,False
1991-10,铜,copper,13023.66,元/吨,1.68,9.47,-0.97,-10.77,持续上涨,False,False
1991-11,铜,copper,13112.92,元/吨,0.69,6.57,6.89,-4.68,持续上涨,False,False
1991-12,铜,copper,12249.5,元/吨,-6.58,-4.36,3.75,-7.36,下跌明显,False,False
1992-01,铜,copper,11787.16,元/吨,-3.77,-9.49,-0.92,-9.51,小幅回落,False,False
1992-02,铜,copper,12154.89,元/吨,3.12,-7.31,-1.22,-6.72,温和上涨,False,False
1992-03,铜,copper,12272.59,元/吨,0.97,0.19,-4.18,-4.26,变化不大,False,False
1992-04,铜,copper,12206.47,元/吨,-0.54,3.56,-6.27,-7.18,变化不大,False,False
1992-05,铜,copper,12213.03,元/吨,0.05,0.48,-6.86,-0.44,变化不大,False,False
1992-06,铜,copper,12668.59,元/吨,3.73,3.23,3.42,7.3,温和上涨,False,False
1992-07,铜,copper,13886.96,元/吨,9.62,13.77,17.81,16.73,上涨明显,True,False
1992-08,铜,copper,14524.65,元/吨,4.59,18.93,19.5,18.04,持续上涨,False,False
1992-09,铜,copper,13904.99,元/吨,-4.27,9.76,13.3,8.56,小幅回落,False,False
1992-10,铜,copper,12955.1,元/吨,-6.83,-6.71,6.13,-0.53,下跌明显,False,False
1992-11,铜,copper,12431.92,元/吨,-4.04,-14.41,1.79,-5.19,持续下跌,False,False
1992-12,铜,copper,12711.28,元/吨,2.25,-8.58,0.34,3.77,温和上涨,False,False
1993-01,铜,copper,12999.46,元/吨,2.27,0.34,-6.39,10.28,温和上涨,False,False
1993-02,铜,copper,12744.58,元/吨,-1.96,2.51,-12.26,4.85,小幅回落,False,False
1993-03,铜,copper,12398.92,元/吨,-2.71,-2.46,-10.83,1.03,小幅回落,False,False
1993-04,铜,copper,11231.31,元/吨,-9.42,-13.6,-13.31,-7.99,下跌明显,True,False
1993-05,铜,copper,10336.32,元/吨,-7.97,-18.9,-16.86,-15.37,下跌明显,False,False
1993-06,铜,copper,10675.7,元/吨,3.28,-13.9,-16.01,-15.73,温和上涨,False,False
1993-07,铜,copper,11100.44,元/吨,3.98,-1.17,-14.61,-20.07,温和上涨,False,False
1993-08,铜,copper,11295.21,元/吨,1.75,9.28,-11.37,-22.23,持续上涨,False,False
1993-09,铜,copper,10798.79,元/吨,-4.4,1.15,-12.91,-22.34,小幅回落,False,False
1993-10,铜,copper,9549.12,元/吨,-11.57,-13.98,-14.98,-26.29,下跌明显,True,False
1993-11,铜,copper,9454.12,元/吨,-0.99,-16.3,-8.54,-23.95,持续下跌,False,False
1993-12,铜,copper,13865.42,元/吨,46.66,28.4,29.88,9.08,上涨明显,True,True
1994-01,铜,copper,14533.07,元/吨,4.82,52.19,30.92,11.8,温和上涨,False,False
1994-02,铜,copper,15040.01,元/吨,3.49,59.08,33.15,18.01,持续上涨,False,False
1994-03,铜,copper,15446.68,元/吨,2.7,11.4,43.04,24.58,持续上涨,False,False
1994-04,铜,copper,15195.7,元/吨,-1.62,4.56,59.13,35.3,小幅回落,False,False
1994-05,铜,copper,17383.94,元/吨,14.4,15.58,83.88,68.18,上涨明显,True,False
1994-06,铜,copper,19130.4,元/吨,10.05,23.85,37.97,79.2,上涨明显,True,False
1994-07,铜,copper,19911.34,元/吨,4.08,31.03,37.01,79.37,持续上涨,False,False
1994-08,铜,copper,19510.43,元/吨,-2.01,12.23,29.72,72.73,小幅回落,False,False
1994-09,铜,copper,20339.88,元/吨,4.25,6.32,31.68,88.35,温和上涨,False,False
1994-10,铜,copper,20699.82,元/吨,1.77,3.96,36.22,116.77,温和上涨,False,False
1994-11,铜,copper,22793.17,元/吨,10.11,16.83,31.12,141.09,上涨明显,True,False
1994-12,铜,copper,24305.42,元/吨,6.63,19.5,27.05,75.3,上涨明显,False,False
1995-01,铜,copper,24522.78,元/吨,0.89,18.47,23.16,68.74,持续上涨,False,False
1995-02,铜,copper,23476.73,元/吨,-4.27,3.0,20.33,56.1,小幅回落,False,False
1995-03,铜,copper,23879.76,元/吨,1.72,-1.75,17.4,54.59,温和上涨,False,False
1995-04,铜,copper,23736.11,元/吨,-0.6,-3.21,14.67,56.2,变化不大,False,False
1995-05,铜,copper,22694.83,元/吨,-4.39,-3.33,-0.43,30.55,小幅回落,False,False
1995-06,铜,copper,24531.19,元/吨,8.09,2.73,0.93,28.23,上涨明显,True,False
1995-07,铜,copper,25220.49,元/吨,2.81,6.25,2.85,26.66,温和上涨,False,False
1995-08,铜,copper,24927.29,元/吨,-1.16,9.84,6.18,27.76,小幅回落,False,False
1995-09,铜,copper,23955.95,元/吨,-3.9,-2.34,0.32,17.78,小幅回落,False,False
1995-10,铜,copper,23141.45,元/吨,-3.4,-8.24,-2.51,11.8,持续下跌,False,False
1995-11,铜,copper,24513.5,元/吨,5.93,-1.66,8.01,7.55,上涨明显,False,False
1995-12,铜,copper,24117.36,元/吨,-1.62,0.67,-1.69,-0.77,小幅回落,False,False
1996-01,铜,copper,21585.38,元/吨,-10.5,-6.72,-14.41,-11.98,下跌明显,True,False
1996-02,铜,copper,20957.17,元/吨,-2.91,-14.51,-15.93,-10.73,持续下跌,False,False
1996-03,铜,copper,21171.18,元/吨,1.02,-12.22,-11.62,-11.34,温和上涨,False,False
1996-04,铜,copper,21480.08,元/吨,1.46,-0.49,-7.18,-9.5,温和上涨,False,False
1996-05,铜,copper,22019.17,元/吨,2.51,5.07,-10.18,-2.98,持续上涨,False,False
1996-06,铜,copper,18021.18,元/吨,-18.16,-14.88,-25.28,-26.54,下跌明显,True,True
1996-07,铜,copper,16480.23,元/吨,-8.55,-23.28,-23.65,-34.66,下跌明显,True,False
1996-08,铜,copper,16687.8,元/吨,1.26,-24.21,-20.37,-33.05,温和上涨,False,False
1996-09,铜,copper,16146.46,元/吨,-3.24,-10.4,-23.73,-32.6,小幅回落,False,False
1996-10,铜,copper,16326.74,元/吨,1.12,-0.93,-23.99,-29.45,温和上涨,False,False
1996-11,铜,copper,18590.43,元/吨,13.86,11.4,-15.57,-24.16,上涨明显,True,False
1996-12,铜,copper,18919.64,元/吨,1.77,17.18,4.99,-21.55,持续上涨,False,False
1997-01,铜,copper,20153.92,元/吨,6.52,23.44,22.29,-6.63,上涨明显,False,False
1997-02,铜,copper,19913.22,元/吨,-1.19,7.12,19.33,-4.98,小幅回落,False,False
1997-03,铜,copper,20041.02,元/吨,0.64,5.93,24.12,-5.34,变化不大,False,False
1997-04,铜,copper,19791.8,元/吨,-1.24,-1.8,21.22,-7.86,小幅回落,False,False
1997-05,铜,copper,20811.11,元/吨,5.15,4.51,11.95,-5.49,上涨明显,False,False
1997-06,铜,copper,21624.66,元/吨,3.91,7.9,14.3,20.0,温和上涨,False,False
1997-07,铜,copper,20282.46,元/吨,-6.21,2.48,0.64,23.07,下跌明显,False,False
1997-08,铜,copper,18633.18,元/吨,-8.13,-10.47,-6.43,11.66,下跌明显,True,False
1997-09,铜,copper,17442.12,元/吨,-6.39,-19.34,-12.97,8.02,下跌明显,False,False
1997-10,铜,copper,16986.56,元/吨,-2.61,-16.25,-14.17,4.04,持续下跌,False,False
1997-11,铜,copper,15870.73,元/吨,-6.57,-14.83,-23.74,-14.63,下跌明显,False,False
1997-12,铜,copper,14586.81,元/吨,-8.09,-16.37,-32.55,-22.9,下跌明显,True,False
1998-01,铜,copper,13975.3,元/吨,-4.19,-17.73,-31.1,-30.66,持续下跌,False,False
1998-02,铜,copper,13779.55,元/吨,-1.4,-13.18,-26.05,-30.8,持续下跌,False,False
1998-03,铜,copper,14468.03,元/吨,5.0,-0.81,-17.05,-27.81,温和上涨,False,False
1998-04,铜,copper,14906.05,元/吨,3.03,6.66,-12.25,-24.69,温和上涨,False,False
1998-05,铜,copper,14340.15,元/吨,-3.8,4.07,-9.64,-31.09,小幅回落,False,False
1998-06,铜,copper,13744.12,元/吨,-4.16,-5.0,-5.78,-36.44,小幅回落,False,False
1998-07,铜,copper,13665.66,元/吨,-0.57,-8.32,-2.22,-32.62,持续下跌,False,False
1998-08,铜,copper,13416.44,元/吨,-1.82,-6.44,-2.64,-28.0,持续下跌,False,False
1998-09,铜,copper,13637.52,元/吨,1.65,-0.78,-5.74,-21.81,温和上涨,False,False
1998-10,铜,copper,13130.55,元/吨,-3.72,-3.92,-11.91,-22.7,小幅回落,False,False
1998-11,铜,copper,13027.58,元/吨,-0.78,-2.9,-9.15,-17.91,变化不大,False,False
1998-12,铜,copper,12196.74,元/吨,-6.38,-10.56,-11.26,-16.39,下跌明显,False,False
1999-01,铜,copper,11845.88,元/吨,-2.88,-9.78,-13.32,-15.24,持续下跌,False,False
1999-02,铜,copper,11677.03,元/吨,-1.43,-10.37,-12.96,-15.26,持续下跌,False,False
1999-03,铜,copper,11408.6,元/吨,-2.3,-6.46,-16.34,-21.15,持续下跌,False,False
1999-04,铜,copper,12134.08,元/吨,6.36,2.43,-7.59,-18.6,上涨明显,False,False
1999-05,铜,copper,12507.87,元/吨,3.08,7.12,-3.99,-12.78,温和上涨,False,False
1999-06,铜,copper,11773.87,元/吨,-5.87,3.2,-3.47,-14.34,下跌明显,False,False
1999-07,铜,copper,13574.28,元/吨,15.29,11.87,14.59,-0.67,上涨明显,True,True
1999-08,铜,copper,13637.35,元/吨,0.46,9.03,16.79,1.65,变化不大,False,False
1999-09,铜,copper,14487.56,元/吨,6.23,23.05,26.99,6.23,上涨明显,False,False
1999-10,铜,copper,14270.54,元/吨,-1.5,5.13,17.61,8.68,小幅回落,False,False
1999-11,铜,copper,14298.93,元/吨,0.2,4.85,14.32,9.76,变化不大,False,False
1999-12,铜,copper,14606.84,元/吨,2.15,0.82,24.06,19.76,温和上涨,False,False
2000-01,铜,copper,15262.62,元/吨,4.49,6.95,12.44,28.84,持续上涨,False,False
2000-02,铜,copper,14905.47,元/吨,-2.34,4.24,9.3,27.65,小幅回落,False,False
2000-03,铜,copper,14396.93,元/吨,-3.41,-1.44,-0.63,26.19,小幅回落,False,False
2000-04,铜,copper,13895.01,元/吨,-3.49,-8.96,-2.63,14.51,持续下跌,False,False
2000-05,铜,copper,14779.58,元/吨,6.37,-0.84,3.36,18.16,上涨明显,False,False
2000-06,铜,copper,14511.07,元/吨,-1.82,0.79,-0.66,23.25,小幅回落,False,False
2000-07,铜,copper,14893.3,元/吨,2.63,7.18,-2.42,9.72,温和上涨,False,False
2000-08,铜,copper,15360.95,元/吨,3.14,3.93,3.06,12.64,温和上涨,False,False
2000-09,铜,copper,16226.31,元/吨,5.63,11.82,12.71,12.0,上涨明显,False,False
2000-10,铜,copper,15714.63,元/吨,-3.15,5.51,13.1,10.12,小幅回落,False,False
2000-11,铜,copper,14858.13,元/吨,-5.45,-3.27,0.53,3.91,下跌明显,False,False
2000-12,铜,copper,15317.0,元/吨,3.09,-5.6,5.55,4.86,温和上涨,False,False
2001-01,铜,copper,14795.14,元/吨,-3.41,-5.85,-0.66,-3.06,小幅回落,False,False
2001-02,铜,copper,14614.29,元/吨,-1.22,-1.64,-4.86,-1.95,小幅回落,False,False
2001-03,铜,copper,14391.8,元/吨,-1.52,-6.04,-11.31,-0.04,持续下跌,False,False
2001-04,铜,copper,13774.25,元/吨,-4.29,-6.9,-12.35,-0.87,持续下跌,False,False
2001-05,铜,copper,13923.65,元/吨,1.08,-4.73,-6.29,-5.79,温和上涨,False,False
2001-06,铜,copper,13313.14,元/吨,-4.38,-7.5,-13.08,-8.26,小幅回落,False,False
2001-07,铜,copper,12624.16,元/吨,-5.18,-8.35,-14.67,-15.24,下跌明显,False,False
2001-08,铜,copper,12121.09,元/吨,-3.98,-12.95,-17.06,-21.09,持续下跌,False,False
2001-09,铜,copper,11805.73,元/吨,-2.6,-11.32,-17.97,-27.24,持续下跌,False,False
2001-10,铜,copper,11399.75,元/吨,-3.44,-9.7,-17.24,-27.46,持续下跌,False,False
2001-11,铜,copper,11817.32,元/吨,3.66,-2.51,-15.13,-20.47,温和上涨,False,False
2001-12,铜,copper,12181.59,元/吨,3.08,3.18,-8.5,-20.47,温和上涨,False,False
2002-01,铜,copper,12448.28,元/吨,2.19,9.2,-1.39,-15.86,持续上涨,False,False
2002-02,铜,copper,12927.85,元/吨,3.85,9.4,6.66,-11.54,持续上涨,False,False
2002-03,铜,copper,13283.59,元/吨,2.75,9.05,12.52,-7.7,持续上涨,False,False
2002-04,铜,copper,13163.16,元/吨,-0.91,5.74,15.47,-4.44,变化不大,False,False
2002-05,铜,copper,13207.44,元/吨,0.34,2.16,11.76,-5.14,变化不大,False,False
2002-06,铜,copper,13636.61,元/吨,3.25,2.66,11.94,2.43,温和上涨,False,False
2002-07,铜,copper,13155.96,元/吨,-3.52,-0.05,5.68,4.21,小幅回落,False,False
2002-08,铜,copper,12246.24,元/吨,-6.91,-7.28,-5.27,1.03,下跌明显,False,False
2002-09,铜,copper,12239.28,元/吨,-0.06,-10.25,-7.86,3.67,持续下跌,False,False
2002-10,铜,copper,12281.08,元/吨,0.34,-6.65,-6.7,7.73,变化不大,False,False
2002-11,铜,copper,13096.61,元/吨,6.64,6.94,-0.84,10.83,上涨明显,False,False
2002-12,铜,copper,13207.44,元/吨,0.85,7.91,-3.15,8.42,持续上涨,False,False
2003-01,铜,copper,13637.68,元/吨,3.26,11.05,3.66,9.55,持续上涨,False,False
2003-02,铜,copper,13936.81,元/吨,2.19,6.42,13.8,7.8,持续上涨,False,False
2003-03,铜,copper,13731.38,元/吨,-1.47,3.97,12.19,3.37,小幅回落,False,False
2003-04,铜,copper,13139.57,元/吨,-4.31,-3.65,6.99,-0.18,小幅回落,False,False
2003-05,铜,copper,13642.81,元/吨,3.83,-2.11,4.17,3.3,温和上涨,False,False
2003-06,铜,copper,13959.16,元/吨,2.32,1.66,5.69,2.37,温和上涨,False,False
2003-07,铜,copper,14153.67,元/吨,1.39,7.72,3.78,7.58,持续上涨,False,False
2003-08,铜,copper,14569.84,元/吨,2.94,6.8,4.54,18.97,持续上涨,False,False
2003-09,铜,copper,14811.86,元/吨,1.66,6.11,7.87,21.02,持续上涨,False,False
2003-10,铜,copper,15896.31,元/吨,7.32,12.31,20.98,29.44,上涨明显,False,False
2003-11,铜,copper,17012.79,元/吨,7.02,16.77,24.7,29.9,上涨明显,False,False
2003-12,铜,copper,18220.08,元/吨,7.1,23.01,30.52,37.95,上涨明显,False,False
2004-01,铜,copper,20059.89,元/吨,10.1,26.19,41.73,47.09,上涨明显,True,False
2004-02,铜,copper,22840.63,元/吨,13.86,34.26,56.77,63.89,上涨明显,True,False
2004-03,铜,copper,24903.18,元/吨,9.03,36.68,68.13,81.36,上涨明显,True,False
2004-04,铜,copper,24406.64,元/吨,-1.99,21.67,53.54,85.75,小幅回落,False,False
2004-05,铜,copper,22625.18,元/吨,-7.3,-0.94,32.99,65.84,下跌明显,False,False
2004-06,铜,copper,22237.9,元/吨,-1.71,-10.7,22.05,59.31,持续下跌,False,False
2004-07,铜,copper,23245.38,元/吨,4.53,-4.76,15.88,64.24,温和上涨,False,False
2004-08,铜,copper,23557.17,元/吨,1.34,4.12,3.14,61.68,温和上涨,False,False
2004-09,铜,copper,23960.76,元/吨,1.71,7.75,-3.78,61.77,持续上涨,False,False
2004-10,铜,copper,24932.31,元/吨,4.05,7.26,2.15,56.84,持续上涨,False,False
2004-11,铜,copper,25847.42,元/吨,3.67,9.72,14.24,51.93,持续上涨,False,False
2004-12,铜,copper,26034.89,元/吨,0.73,8.66,17.07,42.89,持续上涨,False,False
2005-01,铜,copper,26238.09,元/吨,0.78,5.24,12.87,30.8,持续上涨,False,False
2005-02,铜,copper,26930.87,元/吨,2.64,4.19,14.32,17.91,持续上涨,False,False
2005-03,铜,copper,27972.04,元/吨,3.87,7.44,16.74,12.32,持续上涨,False,False
