month,metal_cn,metal_en,price_usd,unit_usd
1979-06,锡,tin,16135.6,美元/吨
1979-07,锡,tin,15780.7,美元/吨
1979-08,锡,tin,14793.0,美元/吨
1979-09,锡,tin,15399.3,美元/吨
1979-10,锡,tin,16012.2,美元/吨
1979-11,锡,tin,16360.5,美元/吨
1979-12,锡,tin,16986.6,美元/吨
1980-01,锡,tin,17013.0,美元/吨
1980-02,锡,tin,17100.4,美元/吨
1980-03,锡,tin,17470.3,美元/吨
1980-04,锡,tin,17017.2,美元/吨
1980-05,锡,tin,17041.7,美元/吨
1980-06,锡,tin,17223.9,美元/吨
1980-07,锡,tin,17090.8,美元/吨
1980-08,锡,tin,17018.4,美元/吨
1980-09,锡,tin,17308.3,美元/吨
1980-10,锡,tin,16692.1,美元/吨
1980-11,锡,tin,15615.5,美元/吨
1980-12,锡,tin,14707.0,美元/吨
1981-01,锡,tin,14332.7,美元/吨
1981-02,锡,tin,13633.4,美元/吨
1981-03,锡,tin,13633.0,美元/吨
1981-04,锡,tin,13365.0,美元/吨
1981-05,锡,tin,12663.5,美元/吨
1981-06,锡,tin,12603.5,美元/吨
1981-07,锡,tin,13358.0,美元/吨
1981-08,锡,tin,14485.0,美元/吨
1981-09,锡,tin,14935.1,美元/吨
1981-10,锡,tin,15112.6,美元/吨
1981-11,锡,tin,15836.2,美元/吨
1981-12,锡,tin,15951.5,美元/吨
1982-01,锡,tin,16133.1,美元/吨
1982-02,锡,tin,15992.6,美元/吨
1982-03,锡,tin,12766.3,美元/吨
1982-04,锡,tin,12618.1,美元/吨
1982-05,锡,tin,12735.9,美元/吨
1982-06,锡,tin,11087.0,美元/吨
1982-07,锡,tin,11316.6,美元/吨
1982-08,锡,tin,12195.7,美元/吨
1982-09,锡,tin,12675.7,美元/吨
1982-10,锡,tin,12413.8,美元/吨
1982-11,锡,tin,11981.9,美元/吨
1982-12,锡,tin,11992.9,美元/吨
1983-01,锡,tin,12082.6,美元/吨
1983-02,锡,tin,13034.2,美元/吨
1983-03,锡,tin,13426.0,美元/吨
1983-04,锡,tin,13792.8,美元/吨
1983-05,锡,tin,13522.9,美元/吨
1983-06,锡,tin,13354.0,美元/吨
1983-07,锡,tin,13193.0,美元/吨
1983-08,锡,tin,12826.0,美元/吨
1983-09,锡,tin,12755.3,美元/吨
1983-10,锡,tin,12750.8,美元/吨
1983-11,锡,tin,12772.5,美元/吨
1983-12,锡,tin,12345.5,美元/吨
1984-01,锡,tin,12117.8,美元/吨
1984-02,锡,tin,12297.7,美元/吨
1984-03,锡,tin,12406.1,美元/吨
1984-04,锡,tin,12445.0,美元/吨
1984-05,锡,tin,12582.8,美元/吨
1984-06,锡,tin,12662.2,美元/吨
1984-07,锡,tin,12438.7,美元/吨
1984-08,锡,tin,12302.2,美元/吨
1984-09,锡,tin,12091.1,美元/吨
1984-10,锡,tin,11744.9,美元/吨
1984-11,锡,tin,11991.2,美元/吨
1984-12,锡,tin,11722.2,美元/吨
1985-01,锡,tin,11073.4,美元/吨
1985-02,锡,tin,10946.0,美元/吨
1985-03,锡,tin,11210.6,美元/吨
1985-04,锡,tin,11806.4,美元/吨
1985-05,锡,tin,11909.8,美元/吨
1985-06,锡,tin,12385.8,美元/吨
1985-07,锡,tin,12755.8,美元/吨
1985-08,锡,tin,12647.2,美元/吨
1985-09,锡,tin,12325.2,美元/吨
1985-10,锡,tin,12391.1,美元/吨
1985-11,锡,tin,9903.2,美元/吨
1985-12,锡,tin,9114.0,美元/吨
1986-01,锡,tin,7910.0,美元/吨
1986-02,锡,tin,7922.9,美元/吨
1986-03,锡,tin,7313.6,美元/吨
1986-04,锡,tin,5686.1,美元/吨
1986-05,锡,tin,5474.2,美元/吨
1986-06,锡,tin,5378.3,美元/吨
1986-07,锡,tin,5386.6,美元/吨
1986-08,锡,tin,5404.3,美元/吨
1986-09,锡,tin,5397.2,美元/吨
1986-10,锡,tin,5542.8,美元/吨
1986-11,锡,tin,6092.3,美元/吨
1986-12,锡,tin,6428.1,美元/吨
1987-01,锡,tin,6712.7,美元/吨
1987-02,锡,tin,6688.4,美元/吨
1987-03,锡,tin,6631.5,美元/吨
1987-04,锡,tin,6699.8,美元/吨
1987-05,锡,tin,6747.4,美元/吨
1987-06,锡,tin,6610.4,美元/吨
1987-07,锡,tin,6404.9,美元/吨
1987-08,锡,tin,6556.1,美元/吨
1987-09,锡,tin,6406.3,美元/吨
1987-10,锡,tin,6763.8,美元/吨
1987-11,锡,tin,6927.3,美元/吨
1987-12,锡,tin,6829.4,美元/吨
1988-01,锡,tin,6808.1,美元/吨
1988-02,锡,tin,6690.1,美元/吨
1988-03,锡,tin,6772.9,美元/吨
1988-04,锡,tin,6752.6,美元/吨
1988-05,锡,tin,6777.6,美元/吨
1988-06,锡,tin,7035.8,美元/吨
1988-07,锡,tin,7148.8,美元/吨
1988-08,锡,tin,7322.7,美元/吨
1988-09,锡,tin,7408.5,美元/吨
1988-10,锡,tin,7252.7,美元/吨
1988-11,锡,tin,7312.4,美元/吨
1988-12,锡,tin,7337.4,美元/吨
1989-01,锡,tin,7409.6,美元/吨
1989-02,锡,tin,7873.7,美元/吨
1989-03,锡,tin,8760.5,美元/吨
1989-04,锡,tin,10195.9,美元/吨
1989-05,锡,tin,10143.7,美元/吨
1989-06,锡,tin,9935.5,美元/吨
1989-07,锡,tin,9605.2,美元/吨
1989-08,锡,tin,8715.6,美元/吨
1989-09,锡,tin,8269.7,美元/吨
1989-10,锡,tin,7922.4,美元/吨
1989-11,锡,tin,6837.3,美元/吨
1989-12,锡,tin,6744.1,美元/吨
1990-01,锡,tin,6592.0,美元/吨
1990-02,锡,tin,6156.1,美元/吨
1990-03,锡,tin,6270.5,美元/吨
1990-04,锡,tin,6390.9,美元/吨
1990-05,锡,tin,6324.6,美元/吨
1990-06,锡,tin,6096.0,美元/吨
1990-07,锡,tin,5924.4,美元/吨
1990-08,锡,tin,5905.2,美元/吨
1990-09,锡,tin,5707.0,美元/吨
1990-10,锡,tin,6061.4,美元/吨
1990-11,锡,tin,5981.3,美元/吨
1990-12,锡,tin,5615.2,美元/吨
1991-01,锡,tin,5623.2,美元/吨
1991-02,锡,tin,5583.7,美元/吨
1991-03,锡,tin,5517.4,美元/吨
1991-04,锡,tin,5560.0,美元/吨
1991-05,锡,tin,5701.7,美元/吨
1991-06,锡,tin,5710.6,美元/吨
1991-07,锡,tin,5669.6,美元/吨
1991-08,锡,tin,5638.8,美元/吨
1991-09,锡,tin,5570.3,美元/吨
1991-10,锡,tin,5549.6,美元/吨
1991-11,锡,tin,5505.5,美元/吨
1991-12,锡,tin,5510.1,美元/吨
1992-01,锡,tin,5476.9,美元/吨
1992-02,锡,tin,5615.7,美元/吨
1992-03,锡,tin,5632.0,美元/吨
1992-04,锡,tin,5838.9,美元/吨
1992-05,锡,tin,6121.1,美元/吨
1992-06,锡,tin,6618.8,美元/吨
1992-07,锡,tin,6989.4,美元/吨
1992-08,锡,tin,6780.4,美元/吨
1992-09,锡,tin,6643.2,美元/吨
1992-10,锡,tin,6016.7,美元/吨
1992-11,锡,tin,5723.0,美元/吨
1992-12,锡,tin,5756.2,美元/吨
1993-01,锡,tin,5900.9,美元/吨
1993-02,锡,tin,5790.9,美元/吨
1993-03,锡,tin,5659.4,美元/吨
1993-04,锡,tin,5590.9,美元/吨
1993-05,锡,tin,5503.5,美元/吨
1993-06,锡,tin,5112.7,美元/吨
1993-07,锡,tin,4972.6,美元/吨
1993-08,锡,tin,4809.3,美元/吨
1993-09,锡,tin,4493.6,美元/吨
1993-10,锡,tin,4681.1,美元/吨
1993-11,锡,tin,4640.9,美元/吨
1993-12,锡,tin,4777.9,美元/吨
1994-01,锡,tin,4942.8,美元/吨
1994-02,锡,tin,5443.4,美元/吨
1994-03,锡,tin,5405.4,美元/吨
1994-04,锡,tin,5385.7,美元/吨
1994-05,锡,tin,5504.4,美元/吨
1994-06,锡,tin,5509.2,美元/吨
1994-07,锡,tin,5311.2,美元/吨
1994-08,锡,tin,5161.5,美元/吨
1994-09,锡,tin,5321.1,美元/吨
1994-10,锡,tin,5473.6,美元/吨
1994-11,锡,tin,6161.1,美元/吨
1994-12,锡,tin,5946.8,美元/吨
1995-01,锡,tin,6199.3,美元/吨
1995-02,锡,tin,5478.3,美元/吨
1995-03,锡,tin,5532.4,美元/吨
1995-04,锡,tin,5872.1,美元/吨
1995-05,锡,tin,5926.5,美元/吨
1995-06,锡,tin,6670.7,美元/吨
1995-07,锡,tin,6668.9,美元/吨
1995-08,锡,tin,6992.3,美元/吨
1995-09,锡,tin,6328.1,美元/吨
1995-10,锡,tin,6220.7,美元/吨
1995-11,锡,tin,6386.9,美元/吨
1995-12,锡,tin,6289.5,美元/吨
1996-01,锡,tin,6271.6,美元/吨
1996-02,锡,tin,6195.5,美元/吨
1996-03,锡,tin,6196.4,美元/吨
1996-04,锡,tin,6480.9,美元/吨
1996-05,锡,tin,6412.4,美元/吨
1996-06,锡,tin,6191.9,美元/吨
1996-07,锡,tin,6250.2,美元/吨
1996-08,锡,tin,6110.2,美元/吨
1996-09,锡,tin,6101.9,美元/吨
1996-10,锡,tin,5941.9,美元/吨
1996-11,锡,tin,5991.7,美元/吨
1996-12,锡,tin,5836.3,美元/吨
1997-01,锡,tin,5877.7,美元/吨
1997-02,锡,tin,5883.2,美元/吨
1997-03,锡,tin,5909.2,美元/吨
1997-04,锡,tin,5713.3,美元/吨
1997-05,锡,tin,5711.2,美元/吨
1997-06,锡,tin,5566.1,美元/吨
1997-07,锡,tin,5442.7,美元/吨
1997-08,锡,tin,5428.4,美元/吨
1997-09,锡,tin,5496.3,美元/吨
1997-10,锡,tin,5561.3,美元/吨
1997-11,锡,tin,5658.0,美元/吨
1997-12,锡,tin,5513.8,美元/吨
1998-01,锡,tin,5206.3,美元/吨
1998-02,锡,tin,5242.5,美元/吨
1998-03,锡,tin,5476.8,美元/吨
1998-04,锡,tin,5714.8,美元/吨
1998-05,锡,tin,5874.7,美元/吨
1998-06,锡,tin,5970.0,美元/吨
1998-07,锡,tin,5653.7,美元/吨
1998-08,锡,tin,5691.5,美元/吨
1998-09,锡,tin,5485.7,美元/吨
1998-10,锡,tin,5432.1,美元/吨
1998-11,锡,tin,5478.3,美元/吨
1998-12,锡,tin,5257.6,美元/吨
1999-01,锡,tin,5109.8,美元/吨
1999-02,锡,tin,5268.5,美元/吨
1999-03,锡,tin,5360.2,美元/吨
1999-04,锡,tin,5393.0,美元/吨
1999-05,锡,tin,5649.2,美元/吨
1999-06,锡,tin,5265.9,美元/吨
1999-07,锡,tin,5230.0,美元/吨
1999-08,锡,tin,5230.2,美元/吨
1999-09,锡,tin,5342.5,美元/吨
1999-10,锡,tin,5430.7,美元/吨
1999-11,锡,tin,5842.1,美元/吨
1999-12,锡,tin,5721.3,美元/吨
2000-01,锡,tin,5927.8,美元/吨
2000-02,锡,tin,5642.1,美元/吨
2000-03,锡,tin,5457.8,美元/吨
2000-04,锡,tin,5384.4,美元/吨
2000-05,锡,tin,5451.2,美元/吨
2000-06,锡,tin,5456.8,美元/吨
2000-07,锡,tin,5343.8,美元/吨
2000-08,锡,tin,5304.8,美元/吨
2000-09,锡,tin,5474.3,美元/吨
2000-10,锡,tin,5282.3,美元/吨
2000-11,锡,tin,5269.5,美元/吨
2000-12,锡,tin,5233.7,美元/吨
2001-01,锡,tin,5170.5,美元/吨
2001-02,锡,tin,5121.8,美元/吨
2001-03,锡,tin,5046.4,美元/吨
2001-04,锡,tin,4949.2,美元/吨
2001-05,锡,tin,4945.0,美元/吨
2001-06,锡,tin,4828.3,美元/吨
2001-07,锡,tin,4350.9,美元/吨
2001-08,锡,tin,3895.7,美元/吨
2001-09,锡,tin,3694.5,美元/吨
2001-10,锡,tin,3750.7,美元/吨
2001-11,锡,tin,4041.8,美元/吨
2001-12,锡,tin,4018.5,美元/吨
2002-01,锡,tin,3861.9,美元/吨
2002-02,锡,tin,3730.8,美元/吨
2002-03,锡,tin,3842.8,美元/吨
2002-04,锡,tin,4023.6,美元/吨
2002-05,锡,tin,4149.8,美元/吨
2002-06,锡,tin,4286.1,美元/吨
2002-07,锡,tin,4331.3,美元/吨
2002-08,锡,tin,3834.0,美元/吨
2002-09,锡,tin,3957.4,美元/吨
2002-10,锡,tin,4241.5,美元/吨
2002-11,锡,tin,4230.0,美元/吨
2002-12,锡,tin,4236.8,美元/吨
2003-01,锡,tin,4435.68,美元/吨
2003-02,锡,tin,4570.75,美元/吨
2003-03,锡,tin,4604.52,美元/吨
2003-04,锡,tin,4565.75,美元/吨
2003-05,锡,tin,4736.75,美元/吨
2003-06,锡,tin,4694.76,美元/吨
2003-07,锡,tin,4739.35,美元/吨
2003-08,锡,tin,4822.5,美元/吨
2003-09,锡,tin,4911.59,美元/吨
2003-10,锡,tin,5236.74,美元/吨
2003-11,锡,tin,5362.75,美元/吨
2003-12,锡,tin,6057.62,美元/吨
2004-01,锡,tin,6485.0,美元/吨
2004-02,锡,tin,6672.75,美元/吨
2004-03,锡,tin,7619.78,美元/吨
2004-04,锡,tin,8955.75,美元/吨
2004-05,锡,tin,9459.47,美元/吨
2004-06,锡,tin,9204.77,美元/吨
2004-07,锡,tin,9044.32,美元/吨
2004-08,锡,tin,9021.91,美元/吨
2004-09,锡,tin,9019.55,美元/吨
2004-10,锡,tin,9045.24,美元/吨
2004-11,锡,tin,9070.46,美元/吨
2004-12,锡,tin,8553.81,美元/吨
2005-01,锡,tin,7735.75,美元/吨
2005-02,锡,tin,8088.75,美元/吨
2005-03,锡,tin,8407.39,美元/吨
2005-04,锡,tin,8143.81,美元/吨
2005-05,锡,tin,8125.0,美元/吨
2005-06,锡,tin,7618.86,美元/吨
2005-07,锡,tin,7169.29,美元/吨
2005-08,锡,tin,7188.86,美元/吨
2005-09,锡,tin,6783.86,美元/吨
2005-10,锡,tin,6422.86,美元/吨
2005-11,锡,tin,6160.0,美元/吨
2005-12,锡,tin,6713.5,美元/吨
2006-01,锡,tin,7051.43,美元/吨
2006-02,锡,tin,7826.25,美元/吨
2006-03,锡,tin,7939.57,美元/吨
2006-04,锡,tin,8853.06,美元/吨
2006-05,锡,tin,8837.38,美元/吨
2006-06,锡,tin,7896.36,美元/吨
2006-07,锡,tin,8418.57,美元/吨
2006-08,锡,tin,8502.05,美元/吨
2006-09,锡,tin,9039.29,美元/吨
2006-10,锡,tin,9768.18,美元/吨
2006-11,锡,tin,10079.09,美元/吨
2006-12,锡,tin,11158.68,美元/吨
2007-01,锡,tin,11361.82,美元/吨
2007-02,锡,tin,12933.25,美元/吨
2007-03,锡,tin,13892.96,美元/吨
2007-04,锡,tin,14052.9,美元/吨
2007-05,锡,tin,14140.0,美元/吨
2007-06,锡,tin,14099.76,美元/吨
2007-07,锡,tin,14737.84,美元/吨
2007-08,锡,tin,15174.32,美元/吨
2007-09,锡,tin,15023.0,美元/吨
2007-10,锡,tin,16071.3,美元/吨
2007-11,锡,tin,16691.82,美元/吨
2007-12,锡,tin,16263.06,美元/吨
2008-01,锡,tin,16337.27,美元/吨
2008-02,锡,tin,17210.0,美元/吨
2008-03,锡,tin,19803.95,美元/吨
2008-04,锡,tin,21658.64,美元/吨
2008-05,锡,tin,24062.25,美元/吨
2008-06,锡,tin,22229.29,美元/吨
2008-07,锡,tin,23139.35,美元/吨
2008-08,锡,tin,20026.25,美元/吨
2008-09,锡,tin,18368.86,美元/吨
2008-10,锡,tin,14401.74,美元/吨
2008-11,锡,tin,13643.5,美元/吨
2008-12,锡,tin,11240.0,美元/吨
2009-01,锡,tin,11372.86,美元/吨
2009-02,锡,tin,11039.25,美元/吨
2009-03,锡,tin,10675.91,美元/吨
2009-04,锡,tin,11743.5,美元/吨
2009-05,锡,tin,13793.42,美元/吨
2009-06,锡,tin,14985.68,美元/吨
2009-07,锡,tin,14038.91,美元/吨
2009-08,锡,tin,14869.75,美元/吨
2009-09,锡,tin,14869.09,美元/吨
2009-10,锡,tin,15008.86,美元/吨
2009-11,锡,tin,14942.38,美元/吨
2009-12,锡,tin,15546.91,美元/吨
2010-01,锡,tin,17714.75,美元/吨
2010-02,锡,tin,16361.75,美元/吨
2010-03,锡,tin,17549.35,美元/吨
2010-04,锡,tin,18683.5,美元/吨
2010-05,锡,tin,17566.05,美元/吨
2010-06,锡,tin,17319.77,美元/吨
2010-07,锡,tin,18191.36,美元/吨
2010-08,锡,tin,20754.76,美元/吨
2010-09,锡,tin,22701.14,美元/吨
2010-10,锡,tin,26342.62,美元/吨
2010-11,锡,tin,25519.09,美元/吨
2010-12,锡,tin,26163.33,美元/吨
2011-01,锡,tin,27465.25,美元/吨
2011-02,锡,tin,31526.0,美元/吨
2011-03,锡,tin,30590.93,美元/吨
2011-04,锡,tin,32363.31,美元/吨
2011-05,锡,tin,28676.45,美元/吨
2011-06,锡,tin,25519.68,美元/吨
2011-07,锡,tin,27398.1,美元/吨
2011-08,锡,tin,24042.43,美元/吨
2011-09,锡,tin,22526.6,美元/吨
2011-10,锡,tin,21868.64,美元/吨
2011-11,锡,tin,21291.7,美元/吨
2011-12,锡,tin,19375.01,美元/吨
2012-01,锡,tin,21438.63,美元/吨
2012-02,锡,tin,24293.31,美元/吨
2012-03,锡,tin,22985.43,美元/吨
2012-04,锡,tin,22200.62,美元/吨
2012-05,锡,tin,20405.24,美元/吨
2012-06,锡,tin,19271.07,美元/吨
2012-07,锡,tin,18546.09,美元/吨
2012-08,锡,tin,18772.62,美元/吨
2012-09,锡,tin,20771.26,美元/吨
2012-10,锡,tin,21233.7,美元/吨
2012-11,锡,tin,20713.07,美元/吨
2012-12,锡,tin,22880.89,美元/吨
2013-01,锡,tin,24545.9,美元/吨
2013-02,锡,tin,24211.74,美元/吨
2013-03,锡,tin,23296.52,美元/吨
2013-04,锡,tin,21662.25,美元/吨
2013-05,锡,tin,20775.83,美元/吨
2013-06,锡,tin,20267.4,美元/吨
2013-07,锡,tin,19563.83,美元/吨
2013-08,锡,tin,21644.43,美元/吨
2013-09,锡,tin,22735.07,美元/吨
2013-10,锡,tin,23101.59,美元/吨
2013-11,锡,tin,22826.88,美元/吨
2013-12,锡,tin,22762.13,美元/吨
2014-01,锡,tin,22063.86,美元/吨
2014-02,锡,tin,22820.67,美元/吨
2014-03,锡,tin,23024.31,美元/吨
2014-04,锡,tin,23405.2,美元/吨
2014-05,锡,tin,23271.25,美元/吨
2014-06,锡,tin,22762.0,美元/吨
2014-07,锡,tin,22424.01,美元/吨
2014-08,锡,tin,22231.05,美元/吨
2014-09,锡,tin,21090.52,美元/吨
2014-10,锡,tin,19830.41,美元/吨
2014-11,锡,tin,20033.47,美元/吨
2014-12,锡,tin,19829.71,美元/吨
2015-01,锡,tin,19454.12,美元/吨
2015-02,锡,tin,18233.91,美元/吨
2015-03,锡,tin,17421.91,美元/吨
2015-04,锡,tin,15900.88,美元/吨
2015-05,锡,tin,15803.59,美元/吨
2015-06,锡,tin,15064.94,美元/吨
2015-07,锡,tin,15071.53,美元/吨
2015-08,锡,tin,15163.77,美元/吨
2015-09,锡,tin,15453.34,美元/吨
2015-10,锡,tin,15794.61,美元/吨
2015-11,锡,tin,14745.29,美元/吨
2015-12,锡,tin,14691.69,美元/吨
2016-01,锡,tin,13808.08,美元/吨
2016-02,锡,tin,15610.14,美元/吨
2016-03,锡,tin,16897.6,美元/吨
2016-04,锡,tin,17032.71,美元/吨
2016-05,锡,tin,16706.95,美元/吨
2016-06,锡,tin,16966.69,美元/吨
2016-07,锡,tin,17826.23,美元/吨
2016-08,锡,tin,18427.02,美元/吨
2016-09,锡,tin,19499.52,美元/吨
2016-10,锡,tin,20099.76,美元/吨
2016-11,锡,tin,21126.09,美元/吨
2016-12,锡,tin,21204.35,美元/吨
2017-01,锡,tin,20691.79,美元/吨
2017-02,锡,tin,19446.47,美元/吨
2017-03,锡,tin,19875.2,美元/吨
2017-04,锡,tin,19910.32,美元/吨
2017-05,锡,tin,20200.33,美元/吨
2017-06,锡,tin,19658.84,美元/吨
2017-07,锡,tin,20223.48,美元/吨
2017-08,锡,tin,20521.0,美元/吨
2017-09,锡,tin,20796.62,美元/吨
2017-10,锡,tin,20376.09,美元/吨
2017-11,锡,tin,19557.52,美元/吨
2017-12,锡,tin,19476.37,美元/吨
2018-01,锡,tin,20696.91,美元/吨
2018-02,锡,tin,21651.55,美元/吨
2018-03,锡,tin,21211.94,美元/吨
2018-04,锡,tin,21291.1,美元/吨
2018-05,锡,tin,20858.83,美元/吨
2018-06,锡,tin,20660.52,美元/吨
2018-07,锡,tin,19729.8,美元/吨
2018-08,锡,tin,19228.77,美元/吨
2018-09,锡,tin,18967.13,美元/吨
2018-10,锡,tin,19121.48,美元/吨
2018-11,锡,tin,19064.86,美元/吨
2018-12,锡,tin,19259.58,美元/吨
2019-01,锡,tin,20457.75,美元/吨
2019-02,锡,tin,21263.95,美元/吨
2019-03,锡,tin,21393.4,美元/吨
2019-04,锡,tin,20604.3,美元/吨
2019-05,锡,tin,19523.9,美元/吨
2019-06,锡,tin,19193.2,美元/吨
2019-07,锡,tin,17977.85,美元/吨
2019-08,锡,tin,16608.99,美元/吨
2019-09,锡,tin,16830.62,美元/吨
2019-10,锡,tin,16603.39,美元/吨
2019-11,锡,tin,16335.48,美元/吨
2019-12,锡,tin,17141.05,美元/吨
2020-01,锡,tin,17029.18,美元/吨
2020-02,锡,tin,16480.3,美元/吨
2020-03,锡,tin,15290.91,美元/吨
2020-04,锡,tin,14952.8,美元/吨
2020-05,锡,tin,15401.92,美元/吨
2020-06,锡,tin,16837.84,美元/吨
2020-07,锡,tin,17469.92,美元/吨
2020-08,锡,tin,17650.03,美元/吨
2020-09,锡,tin,17951.26,美元/吨
2020-10,锡,tin,18176.59,美元/吨
2020-11,锡,tin,18522.48,美元/吨
2020-12,锡,tin,19731.96,美元/吨
2021-01,锡,tin,21920.24,美元/吨
2021-02,锡,tin,26315.75,美元/吨
2021-03,锡,tin,27061.0,美元/吨
2021-04,锡,tin,28328.42,美元/吨
2021-05,锡,tin,32246.21,美元/吨
2021-06,锡,tin,32502.55,美元/吨
2021-07,锡,tin,34020.18,美元/吨
2021-08,锡,tin,35024.0,美元/吨
2021-09,锡,tin,34887.3,美元/吨
2021-10,锡,tin,37722.92,美元/吨
2021-11,锡,tin,39158.69,美元/吨
2021-12,锡,tin,39422.52,美元/吨
2022-01,锡,tin,41791.7,美元/吨
2022-02,锡,tin,43983.35,美元/吨
2022-03,锡,tin,43949.67,美元/吨
2022-04,锡,tin,42991.11,美元/吨
2022-05,锡,tin,35769.39,美元/吨
2022-06,锡,tin,31559.31,美元/吨
2022-07,锡,tin,25395.77,美元/吨
2022-08,锡,tin,24647.48,美元/吨
2022-09,锡,tin,21124.04,美元/吨
2022-10,锡,tin,19391.17,美元/吨
2022-11,锡,tin,21249.5,美元/吨
2022-12,锡,tin,24172.37,美元/吨
2023-01,锡,tin,28154.14,美元/吨
2023-02,锡,tin,26862.9,美元/吨
2023-03,锡,tin,23999.96,美元/吨
2023-04,锡,tin,25793.75,美元/吨
2023-05,锡,tin,25533.8,美元/吨
2023-06,锡,tin,27216.68,美元/吨
2023-07,锡,tin,28743.14,美元/吨
2023-08,锡,tin,26074.87,美元/吨
2023-09,锡,tin,25573.93,美元/吨
2023-10,锡,tin,24536.07,美元/吨
2023-11,锡,tin,24167.86,美元/吨
2023-12,锡,tin,24600.26,美元/吨
2024-01,锡,tin,25099.84,美元/吨
2024-02,锡,tin,26104.1,美元/吨
2024-03,锡,tin,27450.46,美元/吨
2024-04,锡,tin,31774.5,美元/吨
2024-05,锡,tin,32977.51,美元/吨
2024-06,锡,tin,32032.7,美元/吨
2024-07,锡,tin,31860.47,美元/吨
2024-08,锡,tin,31491.65,美元/吨
2024-09,锡,tin,31471.69,美元/吨
2024-10,锡,tin,32012.43,美元/吨
2024-11,锡,tin,29654.89,美元/吨
2024-12,锡,tin,28864.99,美元/吨
2025-01,锡,tin,29612.36,美元/吨
2025-02,锡,tin,31832.96,美元/吨
2025-03,锡,tin,34047.87,美元/吨
2025-04,锡,tin,32565.05,美元/吨
2025-05,锡,tin,31981.17,美元/吨
2025-06,锡,tin,32544.03,美元/吨
2025-07,锡,tin,33610.26,美元/吨
2025-08,锡,tin,33833.76,美元/吨
2025-09,锡,tin,34483.91,美元/吨
2025-10,锡,tin,36011.92,美元/吨
2025-11,锡,tin,36963.22,美元/吨
2025-12,锡,tin,41219.52,美元/吨
2026-01,锡,tin,49538.44,美元/吨
2026-02,锡,tin,48694.34,美元/吨
2026-03,锡,tin,47323.68,美元/吨
2026-04,锡,tin,48805.89,美元/吨
2026-05,锡,tin,53562.79,美元/吨
